Product Id,Variant Id,Handle,Title,Body (Html),Vendor,Type,Tags,Published,Option Fulfill Value,Custom Option,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Sku,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / Mpn,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,Seo Title,Seo Description,Google Shopping / Adwords Grouping,Google Shopping / Adwords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost Per Item,Available On Listing Pages,Available On Sitemap Files,Template,Shipping Profile Name,Variant Tag,Facebook Pixel Id,Facebook Access Token,Product Stock Status,Shipping Fee,Base Cost Variant
'1000000475870651','1000010688583674',patanjali-samak-rice,Patanjali Samak Rice                             500 g,"<b>Product Information</b>Samak rice is loaded with high amount of fibre and essential minerals like iron and magnesium, it is a great source of energy.
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>Best before 180 days from the date of manufacturing.",Patanjali,,natural-food-products,FALSE,,[],Size,500 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714854874a8e4f13.jpeg,1,Patanjali Samak Rice                             500 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870652','1000010688583638',patanjali-virgin-coconut-oil,Patanjali Virgin Coconut Oil                              500 ml,"<b>Product Information</b>Patanjali Virgin Coconut Oil is known for its nice fragrance, taste, antioxidants, medium chain fatty acids (MCFA), and vitamins, among other things. Coconut oil is certainly not an unfamiliar name, but virgin coconut oil might be. Try this new range of coconut oil and feel the difference.
<b>Benefits</b>Builds your immunity system.Good for skin, fights acne.Helps in thyroid.Help in weight loss.Keeps your heart healthy.Helps in healing wounds.Enhances brain & memory function.
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-food-products,FALSE,,[],Size,500 ml,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714853997485dd6f.jpeg,1,Patanjali Virgin Coconut Oil                              500 ml,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870652','1000010688583639',patanjali-virgin-coconut-oil,,,,,,,,,,250 ml,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870653','1000010688583655',patanjali-mango-drink,Patanjali Mango Drink                             1 ltr,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>Water, Mango pulp (25%) (Totapuri & Alphanso mango pulp),Sugar,Acidity regulator (INS 330),Nature identical flavouring substances,Antioxidant (INS 300),Stabilizer (INS 440),Colour (INS 160 a (i))
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-health-care,FALSE,,[],Size,1 ltr,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/16887149513370a54ee4.jpeg,1,Patanjali Mango Drink                             1 ltr,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870653','1000010688583656',patanjali-mango-drink,,,,,,,,,,500 ml,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870653','1000010688583657',patanjali-mango-drink,,,,,,,,,,250 ml,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870654','1000010688583644',patanjali-gold-basmati-rice,Patanjali Gold Basmati Rice                             1 kg,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>Put boiling water to an open bowl. Add Rice slowly with gentle stirring. Cook for 7-8 minutes on medium heat. Drain extra boiling water.Put water and rice in a pan, tighten the lid and simmer for 5-7 minutes. Remove from heat and allow the pan to stand covered for 5 minutes.Put soaked rice and add measured quantity of water in a bowl & stir. Select cooking option and timings as per the available oven. Remove from the  oven and let it stand covered for 5-10 minutes before serving. 
<b>Other Product Info</b>",Patanjali,,natural-food-products,FALSE,,[],Size,1 kg,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/168871485404ed2907fe.jpeg,1,Patanjali Gold Basmati Rice                             1 kg,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870654','1000010688583645',patanjali-gold-basmati-rice,,,,,,,,,,5 kg,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870655','1000010688583683',divya-mulethi-churna,Divya Mulethi Churna                             100 gm,"<b>Product Information</b>Divya mulethi churna is an ayurvedic product of patanjali ayurved and divya pharmacy. Mulethi churna useful in acidity, flatulence, hyper acidity, cough and cold. 
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,ayurvedic-medicine,FALSE,,[],Size,100 gm,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714856fee1a77e04.png,1,Divya Mulethi Churna                             100 gm,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870656','1000010688583675',divya-cougheshti-hawan-samagri,Divya Cougheshti (Hawan Samagri)                             400 g,"<b>Product Information</b>Patanjali divya cougheshti hawan samagri is useful in Asthma, Breathing, Vocal cords, Nose problem, Sinus Cough etc.
<b>Benefits</b>
<b>Ingredients</b>Composition : Each 100 g prepared fromCoarse Powders of : Mulethi Root 7.30 g, Safed vasa Leaf 5.15 g, Banafsa plant 5.15 g, Tulsi Leaf 8.15 (Glycyrrhiza glabra) (Adhatoda vasica) (Viola odorata) (Ocimum sanctum) g, Chotipeepali Fruit 5.15 g, Dalchini Bark 5.15 g, Lavang Bud 5.15 g, Sonth Rhizome (Piper longum) (Cinnamomum zeylanicum) (Syzygium aromaticum) (Zingiber officinale) 5.15 g, Tejpatra Leaf 5.15 g, Bharangi Bark 5.15 g, Lisoda Fruit 5.15 g, Datura (Datura stramonium) (Cinnamomum tamala) (Clerodendrum serratum) (Cordia dichotoma) Panchang 5.15 g, Rudanti Fruit 5.15 g, Kali mirch Seed 5.15 g, Akarkara Panchang 5.15 g, Kakdasinghi (Cressa cretica) (Piper nigrum) (Anacyclus pyrethrum) (Pistacia integerrima) (Solanum indicum) (Solanum surattense) (Cinnamomum camphora) Fruit 5.15 g, Badi Kateri Panchang 5.15 g, Choti Kateri Panchang 5.30 g, Kapur Wood 2.00 g
<b>How to use</b>
<b>Other Product Info</b>Best before 720 days from manufacturing date. ",Patanjali,,herbal-home-care,FALSE,,[],Size,400 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/16887148569e489fddb5.png,1,Divya Cougheshti (Hawan Samagri)                             400 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870657','1000010688583651',divya-mulethi-kwath,Divya Mulethi Kwath                             100 g,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,ayurvedic-medicine,FALSE,,[],Size,100 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714874b951435eca.png,1,Divya Mulethi Kwath                             100 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870658','1000010688583649',divya-switrghan-lep,Divya Switrghan Lep                             100 g,"<b>Product Information</b>Divya Switrghan Lep is an Ayurvedic formulation to improve leucoderma and other discoloration of the skin.  Regular use helps with skin diseases and promotes clearer and fresh-looking skin. Cure skin disease with the natural, herbal mix that contains Bakuchi and Manjith. 


Take under supervision of a medical practitioner. 
<b>Benefits</b>
<b>Ingredients</b>Manjith, Geru, Hina
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,ayurvedic-medicine,FALSE,,[],Size,100 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714958066a305a3f.png,1,Divya Switrghan Lep                             100 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870659','1000010688583666',divya-panchamrit-parpati,Divya Panchamrit Parpati                              5 g,"<b>Product Information</b>
<b>Benefits</b>Used in the treatment of bleeding disorders such as Menorrhagia, Nasal bleeding, Dyspepsia, Eye disorders, Senility and Oligospermia
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,ayurvedic-medicine,FALSE,,[],Size,5 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714857e2dd236af4.png,1,Divya Panchamrit Parpati                              5 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870660','1000010688583689',patanjali-lemon-body-cleanser,Patanjali Lemon Body Cleanser                             125 g,"<b>Product Information</b>Patanjali lemon body cleanser useful in rejuvenating, nourishing & glorifying the skin.
<b>Benefits</b>
<b>Ingredients</b>Ghrit Kumari Ext ( Aloe barbadensis)Giloy (Tinospora cordifolia)Lemon Ext (Citrus limon)Haldi Ext ( Curcuma longa)                                        Amba Haldi Ext ( Curcuma amada)                                                        Neem Ext (Azadirachta indica)Tulsi (Ocimum sanctum)                                          Amla (Emblica officinalis)Shudhha suhaga (Sodium Borate)Base material:Coconut OilCastor OilStearic AcidGlycerine,Propylene GlycolPermitted Colourc(Ci : 19140)Sugandhit DravyaAqua Q.S.
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-personal-care,FALSE,,[],Size,125 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714973a7a54f42d7.jpeg,1,Patanjali Lemon Body Cleanser                             125 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870661','1000010688583658',divya-bakuchi-churna,Divya Bakuchi Churna                             50 g,"<b>Product Information</b>Bakuchi churna cures skin disorders, it controls leucoderma or vitiligo. Bakuchi churna brings to you the goodness of bakuchi seeds extracted with extreme care. Bakuchi is a very potent seed which acts as blood purifier and controls and cures damages to the skin. Bakuchi churna is made from natural extracts and has no side effects. Don't be troubled by skin disorders. Take bakuchi churna to cleanse your blood of toxins and micro-organisms and get healthy, glowing skin.

<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,ayurvedic-medicine,FALSE,,[],Size,50 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714955c7acb50d76.png,1,Divya Bakuchi Churna                             50 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870662','1000010688583646',patanjali-rogan-badam-shirin,Patanjali Rogan Badam Shirin                             60 ml,"<b>Product Information</b>Patanjali rogan badam shirin brings to you the goodness of badam (almonds) extracted with the care it deserves. Almonds have diverse benefits. Badam rogan oil when applied has soothing effect on the brain and nervous system. It relieves you of headaches and tiredness. It has natural muscle relaxant properties which reduces stress and helps you relax. Rogan badam shirin also boosts the brain and improves memory. Massage rogan badam shirin to get radiant, healthy skin. Take rogan badam shirin oil with milk or massage on your affected area for immediate relief. Get holistic recovery from aches and stress with badam rogan.


<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,ayurvedic-medicine,FALSE,,[],Size,60 ml,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714878ea51aeb9c7.png,1,Patanjali Rogan Badam Shirin                             60 ml,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870662','1000010688583647',patanjali-rogan-badam-shirin,,,,,,,,,,150 ml,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870663','1000010688583667',peedanil-pain-relief-patch,Peedanil Pain Relief Patch                             21 g,"<b>Product Information</b>
<b>Benefits</b>Skin friendly.Long lasting results.Easy to use.
<b>Ingredients</b>Composition : Each patch contains :Oils of :Gandhpura (Gaultheria fragrantissima) Sd. 1. 80 % ,Nilgiri  (Eucalyptus globulus) Lf. 0.60 %,Sat of :Pudina (Mentha piperata) Aerial Part 4.95 % ,Kapoor Bhimseni (Cinnamomum camphora) Wd. 3.75 %,Ajwain  (Trachyspermum ammi) Fr. 3.60 %,Extract of :Soya (Glycine max) Sd. 0.30 % 
<b>How to use</b>Clean and dry the affected body-area.Take out the peedanil patch and remove the protecting film from the shorter edge of the patch. Apply the peedanil patch on affected area by a gentle even pressure.After 6-8 hours of peedanil patch application, remove the patch by pulling it in the direction of Hair growth. Use warm water or isopropyl alcohol, if necessary.One or two peedanil patch could be applied in one day or as directed by the physician.
<b>Other Product Info</b>Best before 1080 days from the date of manufacturing.",Patanjali,,ayurvedic-medicine,FALSE,,[],Size,21 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/16887148555309c1ef19.jpeg,1,Peedanil Pain Relief Patch                             21 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870664','1000010688583712',women-bag-jacquard-pawwbgjtbo184-5522-maroon,WOMEN BAG-JACQUARD-PAWWBGJTBO184-5522-MAROON                             29.21cm x  size,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,paridhan,FALSE,,[],Size,29.21cm x,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714854ca09c17511.jpeg,1,WOMEN BAG-JACQUARD-PAWWBGJTBO184-5522-MAROON                             29.21cm x  size,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870665','1000010688583714',divya-hazrulyahud-bhasma,Divya Hazrulyahud Bhasma                             5 g,"<b>Product Information</b>Hazrulyahud bhasma cures kidney or urethral stones, urinary discomfort and burning sensation. Kidney stones are a result of unhealthy diet, sedentary lifestyle and improper cleansing of the body. Hajrul yahud bhasma is made from herbal combination which can dissolve the stones gradually. It gives you immediate relief from urinary discomfort. It is a highly potent medicine with no side effects. Hazrulyahud bhasma helps detoxify your system, reduces abdominal pain and burning sensation and removes kidney stones without surgery.

<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,ayurvedic-medicine,FALSE,,[],Size,5 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/16887149531e04a2ecfb.png,1,Divya Hazrulyahud Bhasma                             5 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870666','1000010688583672',yogendra-ras,Yogendra Ras                             1 g,"<b>Product Information</b>For various strokes, epilepsy, heart ailments, timidity and physic troubles. High quality 'ras rasayan', with gold contents, with ultra-modern refinery process, this is helpful in many complex diseases. When the normal medicines fail, this is a sure-shot treatment. This medicines give result in very small quantity. Yogendra ras is an ayurvedic medicine with herbal, and mineral ingredients. It is used in treating neuro-muscular conditions & diabetes. 
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,ayurvedic-medicine,FALSE,,[],Size,1 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714855774c26f55a.png,1,Yogendra Ras                             1 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870667','1000010688583717',aastha-golden-dhoop-16-n,Aastha Golden Dhoop -16 N                             75 g,"<b>Product Information</b>Aastha Dhoop products are made from best quality ingredients & aimed at creating a divine atmosphere. It is considered the natural fragrance and the ayurvedic herbs has a great significance in controlling diseases and purifies the environment. This dhoop is made with natural herbs. It helps to stablish the connection between Aatma (inner soul) & Parmatma (almighty god) intact. 
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>Hold the stick gently in a slanted position and light the coated end.           Gently blow up the flame when the stick catches flame.        Place the lighted stick in a non- inflammable surface in the well-ventilated area.
<b>Other Product Info</b>",Patanjali,,herbal-home-care,FALSE,,[],Size,75 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688715264415b9f6ac7.png,1,Aastha Golden Dhoop -16 N                             75 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870668','1000010688583677',sportswear-men-pmckspdpoo1841049-red-white-m,SPORTSWEAR-MEN-PMCKSPDPOO1841049-RED/WHITE-M                             M size,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,paridhan,FALSE,,[],Size,M,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714853c88ac75f30.jpeg,1,SPORTSWEAR-MEN-PMCKSPDPOO1841049-RED/WHITE-M                             M size,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870669','1000010688583678',divya-keharwa-pishti,Divya Keharwa Pishti                             5 g,"<b>Product Information</b>Keharwa Pishti prevents too much bleeding in blood dysentery, from wounds or uterine bleeding. It is made from natural extracts that have antibacterial and coagulation properties. It eliminates the bacteria from intestines that cause dysentery and also helps clots form quickly to prevent much blood loss.  

Keharwa Pishti is prepared based on ancient Ayurvedic formula. It has no side effects and can be taken with other medication. Take Keharwa Pishti to cure and pre-empt bleeding-related complications. 
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,ayurvedic-medicine,FALSE,,[],Size,5 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714858230389cf89.png,1,Divya Keharwa Pishti                             5 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870670','1000010688583702',divya-peedantak-vati,Divya Peedantak Vati                             40 g,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,ayurvedic-medicine,FALSE,,[],Size,40 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/168871485668fde272be.png,1,Divya Peedantak Vati                             40 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870670','1000010688583703',divya-peedantak-vati,,,,,,,,,,20 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870671','1000010688583685',sportswear-men-pmckspdpoo1841049-red-white-xl,SPORTSWEAR-MEN-PMCKSPDPOO1841049-RED/WHITE-XL                             XL size,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,paridhan,FALSE,,[],Size,XL,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714854e0240a685d.jpeg,1,SPORTSWEAR-MEN-PMCKSPDPOO1841049-RED/WHITE-XL                             XL size,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870672','1000010688583684',divya-kayakalp-taila,Divya Kayakalp Taila                             100 ml,"<b>Product Information</b>Kayakalp Taila soothes itchiness and discomfort and nourishes your skin with care. It eliminates viruses that cause herpes, moisturizes the skin thus healing cracks caused by dryness in hands and feet and heals psoriasis, pigmentation, marks left by skin disease, etc. The ingredients in Kayakalp Taila have antiseptic properties. 
It is our most popular and effective body oil. 

<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,ayurvedic-medicine,FALSE,,[],Size,100 ml,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/168871552042ef180a06.png,1,Divya Kayakalp Taila                             100 ml,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870673','1000010688583676',sportswear-men-pmckspdpoo1841049-graphite-yellow-xxl,SPORTSWEAR-MEN-PMCKSPDPOO1841049-GRAPHITE/YELLOW-XXL                             XXL size,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,paridhan,FALSE,,[],Size,XXL,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/168871485686e836bd8f.jpeg,1,SPORTSWEAR-MEN-PMCKSPDPOO1841049-GRAPHITE/YELLOW-XXL                             XXL size,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870674','1000010688583696',saree-pwewsrwbro1843008-pink-green,SAREE PINK/ GREEN,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,paridhan,FALSE,,[],Size,6.3 M,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/16887148610f564c7dcb.jpeg,1,SAREE-PWEWSRWBRO1843008-PINK/  GREEN                             6.3 M size,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870675','1000010688583682',divya-youvan-churna,Divya Youvan Churna                             100 g,"<b>Product Information</b> Patanjali Divya Youvan Churna is an ayurvedic medicine that is primarily used for the treatment of Weakness, Erectile Dysfunction. The  ingredients of Patanjali Youvan Churna are Ashwagandha, Eucalyptus, Vang bhasma, Jahar mohra bhasma , Behman safed, Butea monosperma.
<b>Benefits</b>1.It can be used to treat the oligospermia syndrome or disorder by improving the sperm count and quality as it enhances the testosterone secretion in the body which helps in enhancing the reproduction process and sexual strength.2. It help to stimulate the reproductive function and brain cells to increase the chances of fertility naturally.3.It nourishes the body with high-quality minerals and vitamins which improve the functions and health of the body.4.Slow down the process of aging.5.Improve Libido and strengthens the veins.6.Control or balance the blood pressure.7.Acidity and other intestine tract problems.
<b>Ingredients</b>Salam panjaSalam mishriMishriSafed moosliKshirakakoliAshwagandhaGond katiraPalashaBahman safedJaharmohra bhasmaLohbanBabool gondGlucoseBoora
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,ayurvedic-medicine,FALSE,,[],Size,100 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/16887148823b135b845a.png,1,Divya Youvan Churna                             100 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870676','1000010688583690',aastha-agarbatti-jasmine,Aastha Agarbatti Jasmine                             20 g,"<b>Product Information</b>Your true faith takes you close to god. Patanjali aastha pooja products are made from the best quality ingredients and aimed at creating a divine atmosphere. Aastha agarbatti is considered the natural jasmine flower's fragrance and the ayurvedic herbs has a great significance in controlling diseases and purifies the environment. This agarbatti is made with natural herbs. It helps the devotee to keep the connection between aatma & parmatma intact. They are also associated with prayer, worship, and healing, and come in a variety of traditional scents. (16 Sticks)
<b>Benefits</b>
<b>Ingredients</b>Flowers and leafs.
<b>How to use</b>Just place the incense stick in an incense holder and light the top end of the stick with the help of a match or lighter.
<b>Other Product Info</b>",Patanjali,,herbal-home-care,FALSE,,[],Size,20 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714854b6b0778f36.png,1,Aastha Agarbatti Jasmine                             20 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870676','1000010688583691',aastha-agarbatti-jasmine,,,,,,,,,,75 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870676','1000010688583692',aastha-agarbatti-jasmine,,,,,,,,,,150 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870677','1000010688583697',women-bag-solid-pawpbgbsgo184-5507-black,WOMEN BAG-SOLID-PAWPBGBSGO184-5507-BLACK                             19.05cm x  size,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,paridhan,FALSE,,[],Size,19.05cm x,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714858a54d07f502.jpeg,1,WOMEN BAG-SOLID-PAWPBGBSGO184-5507-BLACK                             19.05cm x  size,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870678','1000010688583716',divya-peedanil-ointment,Divya Peedanil Ointment                             25 g,"<b>Product Information</b>Divya peedanil ointment is an herbal formulation which gives instant pain relief. Massaging the ointment at the affected areas increases blood circulation and warmth and relieve from the pain.
<b>Benefits</b>Dermatologically tested.Helps to relieve muscular & joints pain.Reduce the level of inflammatory which causes joint & knee pain.The ointment is purely organic and causes no side effects.
<b>Ingredients</b>Pudina Sat (Mentha piperata)Lf. Ext. 18.8 g, Gandhpura (Gaultheria fragrantissima) Sd. Oil 16.8 g, Mustard  (Brassica campestris)Sd. Oil 10 g, Peedantak Oil (Proprietary Product)10 g, Kapoor Bhimseni  (Dryobalanops camphora) Wood. Ext. 5.6 g, Ajwain Sat (Trachyspermum ammi) Fr. Ext. 5.3 g, Linseed (Linum usitatissimum) Sd. Oil 2 g, Malkangani (Celastrus paniculatus) Sd. Oil 2 g,Chilli Sd. Ext. 1.5 g, Nilgiri Lf. Oil 0.6 gStearic acid, , Cetyl alcohol, Propanediol, Sodium hydroxide, Carbomer, Pentaerythrityl Tetra-di-t-butyl Ceteareth-20 Hydroxyhydrocinnamate, Ethylhexylglycerin (and) Phenoxyethenol and undercylenic acid,Aqua-q.s.
<b>How to use</b>
<b>Other Product Info</b>Best before 720 Days from the date of Manufacturing.",Patanjali,,ayurvedic-medicine,FALSE,,[],Size,25 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714855c665c67c1b.png,1,Divya Peedanil Ointment                             25 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
