url,Tags,lastbreadcrumb,heading,cleaned-heading,product-information,variants,product-image
https://www.patanjaliayurved.net/product/paridhan/accessories/women-bag-solid-pawpbgbtb0184-5501-black/3665,"paridhan,accessories",WOMEN BAG-SOLID-PAWPBGBTB0184-5501-BLACK,WOMEN BAG-SOLID-PAWPBGBTB0184-5501-BLACK                             30.48cm x  size,WOMEN BAG-SOLID-PAWPBGBTB0184-5501-BLACK,"<b>Product Information</b>
THIS
  CHIC WOMEN HANDBAG WILL MAKE YOU STAND OUT FROM THE CROWD. MATCH THIS BAG
  WITH YOUR FAVOURITE TEES AND SLIM JEANS AND YOU ARE GOOD TO GO.
<b>Benefits </b>
THIS
  CHIC WOMEN HANDBAG WILL MAKE YOU STAND OUT FROM THE CROWD. MATCH THIS BAG
  WITH YOUR FAVOURITE TEES AND SLIM JEANS AND YOU ARE GOOD TO GO.",30.48cm x  ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16430157351.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16430157351.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1643015735.jpg"
https://www.patanjaliayurved.net/product/paridhan/women-ethnic/saree-pwewsrwbro1843013-red/3698,"paridhan,women-ethnic",SAREE-PWEWSRWBRO1843013-RED,SAREE-PWEWSRWBRO1843013-RED                             6.3 M size,SAREE-PWEWSRWBRO1843013-RED,"<b>Product Information</b>
ELEGANTLY
  DESIGNED SAREE WITH A PERFECT BLEND OF BEAUTY AND COMFORT, NICE FIT FOR ANY
  OCCASION",6.3 M ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16436120032.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16436120031.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/1_1643612003.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1643612003.jpg"
https://www.patanjaliayurved.net/product/paridhan/sports-wear/sportswear-men-pmckspdrno1841045-blackroyal-blue-xxl/3685,"paridhan,sports-wear",SPORTSWEAR-MEN-PMCKSPDRNO1841045-BLACK/ROYAL BLUE-XXL,SPORTSWEAR-MEN-PMCKSPDRNO1841045-BLACK/ROYAL BLUE-XXL                             XXL size,SPORTSWEAR-MEN-PMCKSPDRNO1841045-BLACK/ROYAL BLUE-XXL,"<b>Product Information</b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities
<b>Benefits </b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities",XXL ,"https://www.patanjaliayurved.net/assets/product_images/400x500/1643458883400x300-1.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/1643458883400x300-1.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-2_1643458883.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-3_1643458883.jpg"
https://www.patanjaliayurved.net/product/paridhan/sports-wear/sportswear-men-pmckspdrno1841045-blackroyal-blue-xl/3684,"paridhan,sports-wear",SPORTSWEAR-MEN-PMCKSPDRNO1841045-BLACK/ROYAL BLUE-XL,SPORTSWEAR-MEN-PMCKSPDRNO1841045-BLACK/ROYAL BLUE-XL                             XL size,SPORTSWEAR-MEN-PMCKSPDRNO1841045-BLACK/ROYAL BLUE-XL,"<b>Product Information</b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities
<b>Benefits </b>
This Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and other sports activities",XL ,"https://www.patanjaliayurved.net/assets/product_images/400x500/1643458775400x300-2.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/1643458775400x300-1.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-2_1643458775.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-3_1643458775.jpg"
https://www.patanjaliayurved.net/product/paridhan/home/towel-cotton-phowtwdbto184-7045-royal-blue/3644,"paridhan,home",TOWEL-COTTON-PHOWTWDBTO184-7045-ROYAL BLUE,TOWEL-COTTON-PHOWTWDBTO184-7045-ROYAL BLUE                             150cmX70cm size,TOWEL-COTTON-PHOWTWDBTO184-7045-ROYAL BLUE,"<b>Product Information</b>
Terry Towel with softness and High absorption
<b>Benefits </b>
Terry Towel with softness and High absorption",150cmX70cm ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16424065971.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16424065971.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1642406597.jpg"
https://www.patanjaliayurved.net/product/paridhan/home/towel-cotton-phowtwdbto184-7049-light-blue/3648,"paridhan,home",TOWEL-COTTON-PHOWTWDBTO184-7049-LIGHT BLUE,TOWEL-COTTON-PHOWTWDBTO184-7049-LIGHT BLUE                             150cmX70cm size,TOWEL-COTTON-PHOWTWDBTO184-7049-LIGHT BLUE,"<b>Product Information</b>
Terry Towel with superior softness and high absorption
<b>Benefits </b>
Terry Towel with superior softness and high absorption",150cmX70cm ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16424138152.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16424138151.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1642413815.jpg"
https://www.patanjaliayurved.net/product/paridhan/accessories/women-bag-embroidered-pawfbgepto184-5527-navy/3654,"paridhan,accessories",WOMEN BAG-EMBROIDERED-PAWFBGEPTO184-5527-NAVY,WOMEN BAG-EMBROIDERED-PAWFBGEPTO184-5527-NAVY                             19.05cmx15 size,WOMEN BAG-EMBROIDERED-PAWFBGEPTO184-5527-NAVY,"<b>Product Information</b>
THIS
  CHIC WOMEN EMBROIDERED POTLI BAG WILL MAKE YOU STAND OUT FROM THE CROWD. MATCH
  IT WITH YOUR BEST ETHNIC ATTIRE AND YOU ARE GOOD TO GO.
<b>Benefits </b>
THIS CHIC WOMEN EMBROIDERED POTLI BAG WILL MAKE YOU STAND OUT FROM THE CROWD. MATCH IT WITH YOUR BEST ETHNIC ATTIRE AND YOU ARE GOOD TO GO.",19.05cmx15 ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16424161722.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16424161721.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1642416172.jpg"
https://www.patanjaliayurved.net/product/paridhan/home/towel-cotton-phowtwdbto184-7054-navy-blue/3650,"paridhan,home",TOWEL-COTTON-PHOWTWDBTO184-7054-NAVY BLUE,TOWEL-COTTON-PHOWTWDBTO184-7054-NAVY BLUE                             150cmX70cm size,TOWEL-COTTON-PHOWTWDBTO184-7054-NAVY BLUE,"<b>Product Information</b>
Terry Towel with superior softness and high absorption
<b>Benefits </b>
Terry Towel with superior softness and high absorption",150cmX70cm ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16424141462.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16424141461.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1642414146.jpg"
https://www.patanjaliayurved.net/product/paridhan/home/towel-cotton-phowtwdbto184-7046-dark-grey/3645,"paridhan,home",TOWEL-COTTON-PHOWTWDBTO184-7046-DARK GREY,TOWEL-COTTON-PHOWTWDBTO184-7046-DARK GREY                             150cmX70cm size,TOWEL-COTTON-PHOWTWDBTO184-7046-DARK GREY,"<b>Product Information</b>
Terry Towel with softness and high absorption
<b>Benefits </b>
Terry Towel with softness and high absorption",150cmX70cm ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16424128591.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16424128591.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1642412859.jpg"
https://www.patanjaliayurved.net/product/paridhan/home/towel-cotton-phowtwdbto184-7052-off-white/3646,"paridhan,home",TOWEL-COTTON-PHOWTWDBTO184-7052-OFF WHITE,TOWEL-COTTON-PHOWTWDBTO184-7052-OFF WHITE                             150cmX70cm size,TOWEL-COTTON-PHOWTWDBTO184-7052-OFF WHITE,"<b>Product Information</b>
Terry Towel with superior softness and high absorption
<b>Benefits </b>
Terry Towel with superior softness and high absorption",150cmX70cm ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16424132571.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16424132571.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1642413257.jpg"
https://www.patanjaliayurved.net/product/paridhan/home/women-bag-solid-pawpbgbsgo184-5505-green/3658,"paridhan,home",WOMEN BAG-SOLID-PAWPBGBSGO184-5505-GREEN,WOMEN BAG-SOLID-PAWPBGBSGO184-5505-GREEN                             20.32cm x  size,WOMEN BAG-SOLID-PAWPBGBSGO184-5505-GREEN,"<b>Product Information</b>
THIS
  CHIC WOMEN HANDBAG WILL MAKE YOU STAND OUT FROM THE CROWD. MATCH THIS BAG
  WITH YOUR FAVOURITE TEES AND SLIM JEANS AND YOU ARE GOOD TO GO.
<b>Benefits </b>
THIS
  CHIC WOMEN HANDBAG WILL MAKE YOU STAND OUT FROM THE CROWD. MATCH THIS BAG
  WITH YOUR FAVOURITE TEES AND SLIM JEANS AND YOU ARE GOOD TO GO.",20.32cm x  ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16428342102.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16428342101.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1642834210.jpg"
https://www.patanjaliayurved.net/product/paridhan/sports-wear/sportswear-men-pmckspdrno1841045-blackroyal-blue-l/3682,"paridhan,sports-wear",SPORTSWEAR-MEN-PMCKSPDRNO1841045-BLACK/ROYAL BLUE-L,SPORTSWEAR-MEN-PMCKSPDRNO1841045-BLACK/ROYAL BLUE-L                             L size,SPORTSWEAR-MEN-PMCKSPDRNO1841045-BLACK/ROYAL BLUE-L,"<b>Product Information</b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities
<b>Benefits </b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities",L ,"https://www.patanjaliayurved.net/assets/product_images/400x500/1643455537400x300-1.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/1643455537400x300-1.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-2_1643455537.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-3_1643455537.jpg"
https://www.patanjaliayurved.net/product/paridhan/sports-wear/sportswear-men-pmckspdrno1841045-whitered-xxl/3689,"paridhan,sports-wear",SPORTSWEAR-MEN-PMCKSPDRNO1841045-WHITE/RED-XXL,SPORTSWEAR-MEN-PMCKSPDRNO1841045-WHITE/RED-XXL                             XXL size,SPORTSWEAR-MEN-PMCKSPDRNO1841045-WHITE/RED-XXL,"<b>Product Information</b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities
<b>Benefits </b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities",XXL ,"https://www.patanjaliayurved.net/assets/product_images/400x500/1643466474400x300-2.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/1643466474400x300-3.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-1_1643466474.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-3_1643466474.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-4_1643466474.jpg"
https://www.patanjaliayurved.net/product/paridhan/home/towel-cotton-phowtwdbto184-7053-camel/3649,"paridhan,home",TOWEL-COTTON-PHOWTWDBTO184-7053-CAMEL,TOWEL-COTTON-PHOWTWDBTO184-7053-CAMEL                             150cmX70cm size,TOWEL-COTTON-PHOWTWDBTO184-7053-CAMEL,"<b>Product Information</b>
Terry Towel with superior softness and High absorption
<b>Benefits </b>
Terry Towel with superior softness and High absorption",150cmX70cm ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16424139792.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16424139791.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1642413979.jpg"
https://www.patanjaliayurved.net/product/paridhan/sports-wear/sportswear-men-pmckspdrno1841045-whitered-xl/3688,"paridhan,sports-wear",SPORTSWEAR-MEN-PMCKSPDRNO1841045-WHITE/RED-XL,SPORTSWEAR-MEN-PMCKSPDRNO1841045-WHITE/RED-XL                             XL size,SPORTSWEAR-MEN-PMCKSPDRNO1841045-WHITE/RED-XL,"<b>Product Information</b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities
<b>Benefits </b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities",XL ,"https://www.patanjaliayurved.net/assets/product_images/400x500/1643466349400x300-3.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/1643466349400x300-2.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-2_1643466349.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-3_1643466349.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-4_1643466349.jpg"
https://www.patanjaliayurved.net/product/paridhan/sports-wear/sportswear-men-pmckspdrno1841045-whitered-m/3687,"paridhan,sports-wear",SPORTSWEAR-MEN-PMCKSPDRNO1841045-WHITE/RED-M,SPORTSWEAR-MEN-PMCKSPDRNO1841045-WHITE/RED-M                             M size,SPORTSWEAR-MEN-PMCKSPDRNO1841045-WHITE/RED-M,"<b>Product Information</b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities
<b>Benefits </b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities",M ,"https://www.patanjaliayurved.net/assets/product_images/400x500/1643466223400x300-3.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/1643466223400x300-1.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-2_1643466223.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-3_1643466223.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-4_1643466223.jpg"
https://www.patanjaliayurved.net/product/paridhan/sports-wear/sportswear-men-pmckspdpoo1841049-royal-bluenavy-l/3678,"paridhan,sports-wear",SPORTSWEAR-MEN-PMCKSPDPOO1841049-ROYAL BLUE/NAVY-L,SPORTSWEAR-MEN-PMCKSPDPOO1841049-ROYAL BLUE/NAVY-L                             L size,SPORTSWEAR-MEN-PMCKSPDPOO1841049-ROYAL BLUE/NAVY-L,"<b>Product Information</b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities
<b>Benefits </b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities",L ,"https://www.patanjaliayurved.net/assets/product_images/400x500/1643454911400x300-2.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/1643454911400x300-1.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-2_1643454911.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-3_1643454911.jpg"
https://www.patanjaliayurved.net/product/paridhan/sports-wear/sportswear-men-pmckspdpoo1841049-royal-bluenavy-xl/3680,"paridhan,sports-wear",SPORTSWEAR-MEN-PMCKSPDPOO1841049-ROYAL BLUE/NAVY-XL,SPORTSWEAR-MEN-PMCKSPDPOO1841049-ROYAL BLUE/NAVY-XL                             XL size,SPORTSWEAR-MEN-PMCKSPDPOO1841049-ROYAL BLUE/NAVY-XL,"<b>Product Information</b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities
<b>Benefits </b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities",XL ,"https://www.patanjaliayurved.net/assets/product_images/400x500/1643455174400x300-2.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/1643455174400x300-1.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-2_1643455175.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-3_1643455175.jpg"
https://www.patanjaliayurved.net/product/paridhan/sports-wear/sportswear-men-pmckspdrno1841045-whitered-l/3686,"paridhan,sports-wear",SPORTSWEAR-MEN-PMCKSPDRNO1841045-WHITE/RED-L,SPORTSWEAR-MEN-PMCKSPDRNO1841045-WHITE/RED-L                             L size,SPORTSWEAR-MEN-PMCKSPDRNO1841045-WHITE/RED-L,"<b>Product Information</b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities",L ,"https://www.patanjaliayurved.net/assets/product_images/400x500/1643466105400x300-2.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/1643466105400x300-1.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-2_1643466105.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-3_1643466105.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-4_1643466105.jpg"
https://www.patanjaliayurved.net/product/paridhan/sports-wear/sportswear-men-pmckspdpoo1841049-graphiteyellow-xl/3672,"paridhan,sports-wear",SPORTSWEAR-MEN-PMCKSPDPOO1841049-GRAPHITE/YELLOW-XL,SPORTSWEAR-MEN-PMCKSPDPOO1841049-GRAPHITE/YELLOW-XL                             XL size,SPORTSWEAR-MEN-PMCKSPDPOO1841049-GRAPHITE/YELLOW-XL,"<b>Product Information</b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities
<b>Ingredients </b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities",XL ,"https://www.patanjaliayurved.net/assets/product_images/400x500/1643109785400x300-1.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/1643109785400x300-1.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-2_1643109785.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-3_1643109785.jpg"
https://www.patanjaliayurved.net/product/paridhan/sports-wear/sportswear-men-pmckspdpoo1841049-graphiteyellow-xxl/3673,"paridhan,sports-wear",SPORTSWEAR-MEN-PMCKSPDPOO1841049-GRAPHITE/YELLOW-XXL,SPORTSWEAR-MEN-PMCKSPDPOO1841049-GRAPHITE/YELLOW-XXL                             XXL size,SPORTSWEAR-MEN-PMCKSPDPOO1841049-GRAPHITE/YELLOW-XXL,"<b>Product Information</b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities
<b>Benefits </b>
This Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and other sports activities",XXL ,"https://www.patanjaliayurved.net/assets/product_images/400x500/1643109958400x300-1.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/1643109958400x300-1.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-2_1643109958.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-3_1643109958.jpg"
https://www.patanjaliayurved.net/product/paridhan/sports-wear/sportswear-men-pmckspdpoo1841049-royal-bluenavy-xxl/3681,"paridhan,sports-wear",SPORTSWEAR-MEN-PMCKSPDPOO1841049-ROYAL BLUE/NAVY-XXL,SPORTSWEAR-MEN-PMCKSPDPOO1841049-ROYAL BLUE/NAVY-XXL                             XXL size,SPORTSWEAR-MEN-PMCKSPDPOO1841049-ROYAL BLUE/NAVY-XXL,"<b>Product Information</b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities
<b>Benefits </b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities",XXL ,"https://www.patanjaliayurved.net/assets/product_images/400x500/1643455307400x300-1.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/1643455307400x300-1.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-2_1643455307.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-3_1643455307.jpg"
https://www.patanjaliayurved.net/product/paridhan/sports-wear/sportswear-men-pmckspdpoo1841049-redwhite-xxl/3677,"paridhan,sports-wear",SPORTSWEAR-MEN-PMCKSPDPOO1841049-RED/WHITE-XXL,SPORTSWEAR-MEN-PMCKSPDPOO1841049-RED/WHITE-XXL                             XXL size,SPORTSWEAR-MEN-PMCKSPDPOO1841049-RED/WHITE-XXL,"<b>Product Information</b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities
<b>Benefits </b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities",XXL ,"https://www.patanjaliayurved.net/assets/product_images/400x500/1643111367400x300-1.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/1643111367400x300-1.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-2_1643111367.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-3_1643111367.jpg"
https://www.patanjaliayurved.net/product/paridhan/sports-wear/sportswear-men-pmckspdpoo1841049-graphiteyellow/3670,"paridhan,sports-wear",SPORTSWEAR-MEN-PMCKSPDPOO1841049-GRAPHITE/YELLOW,SPORTSWEAR-MEN-PMCKSPDPOO1841049-GRAPHITE/YELLOW                             L size,SPORTSWEAR-MEN-PMCKSPDPOO1841049-GRAPHITE/YELLOW,"<b>Product Information</b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities
<b>Benefits </b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities",L ,"https://www.patanjaliayurved.net/assets/product_images/400x500/1643104187400x300-1.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/1643104187400x300-1.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-2_1643104187.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-3_1643104187.jpg"
https://www.patanjaliayurved.net/product/paridhan/sports-wear/sportswear-men-pmckspdpoo1841049-redwhite-l/3674,"paridhan,sports-wear",SPORTSWEAR-MEN-PMCKSPDPOO1841049-RED/WHITE-L,SPORTSWEAR-MEN-PMCKSPDPOO1841049-RED/WHITE-L                             L size,SPORTSWEAR-MEN-PMCKSPDPOO1841049-RED/WHITE-L,"<b>Product Information</b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities
<b>Benefits </b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities",L ,"https://www.patanjaliayurved.net/assets/product_images/400x500/1643110948400x300-1.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/1643110948400x300-1.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-2_1643110948.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-3_1643110948.jpg"
https://www.patanjaliayurved.net/product/paridhan/accessories/women-bag-embroidered-pawfbgmmdo184-5529-maroon/3655,"paridhan,accessories",WOMEN BAG-EMBROIDERED-PAWFBGMMDO184-5529-MAROON,WOMEN BAG-EMBROIDERED-PAWFBGMMDO184-5529-MAROON                             19.05cmx15 size,WOMEN BAG-EMBROIDERED-PAWFBGMMDO184-5529-MAROON,"<b>Product Information</b>
THIS
  CHIC WOMEN EMBROIDERED CLUTCH WILL MAKE YOU STAND OUT FROM THE CROWD. MATCH IT
  WITH YOUR BEST ETHNIC ATTIRE AND YOU ARE GOOD TO GO.
<b>Benefits </b>
THIS CHIC WOMEN EMBROIDERED CLUTCH WILL MAKE YOU STAND OUT FROM THE CROWD. MATCH IT WITH YOUR BEST ETHNIC ATTIRE AND YOU ARE GOOD TO GO.",19.05cmx15 ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16424166972.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16424166971.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1642416697.jpg"
https://www.patanjaliayurved.net/product/paridhan/accessories/women-bag-solid-pawpbgbsgo184-5509-green/3664,"paridhan,accessories",WOMEN BAG-SOLID-PAWPBGBSGO184-5509-GREEN,WOMEN BAG-SOLID-PAWPBGBSGO184-5509-GREEN                             24.13cm x  size,WOMEN BAG-SOLID-PAWPBGBSGO184-5509-GREEN,"<b>Product Information</b>
THIS
  CHIC WOMEN HANDBAG WILL MAKE YOU STAND OUT FROM THE CROWD. MATCH THIS BAG
  WITH YOUR FAVOURITE TEES AND SLIM JEANS AND YOU ARE GOOD TO GO.
<b>Benefits </b>
THIS
  CHIC WOMEN HANDBAG WILL MAKE YOU STAND OUT FROM THE CROWD. MATCH THIS BAG
  WITH YOUR FAVOURITE TEES AND SLIM JEANS AND YOU ARE GOOD TO GO.",24.13cm x  ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16430154241.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16430154241.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1643015424.jpg"
https://www.patanjaliayurved.net/product/paridhan/accessories/women-bag-print-pawwbgpsg0184-5525-navy/3660,"paridhan,accessories",WOMEN BAG-PRINT-PAWWBGPSG0184-5525-NAVY,WOMEN BAG-PRINT-PAWWBGPSG0184-5525-NAVY                             22.86cm x  size,WOMEN BAG-PRINT-PAWWBGPSG0184-5525-NAVY,"<b>Product Information</b>
THIS
  CHIC WOMEN HANDBAG WILL MAKE YOU STAND OUT FROM THE CROWD. MATCH THIS BAG
  WITH YOUR FAVOURITE TEES AND SLIM JEANS AND YOU ARE GOOD TO GO.
<b>Benefits </b>
THIS
  CHIC WOMEN HANDBAG WILL MAKE YOU STAND OUT FROM THE CROWD. MATCH THIS BAG
  WITH YOUR FAVOURITE TEES AND SLIM JEANS AND YOU ARE GOOD TO GO.",22.86cm x  ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16430068761.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16430068761.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1643006876.jpg"
https://www.patanjaliayurved.net/product/paridhan/accessories/women-bag-print-pawwbgpsg0184-5547-red/3661,"paridhan,accessories",WOMEN BAG-PRINT-PAWWBGPSG0184-5547-RED,WOMEN BAG-PRINT-PAWWBGPSG0184-5547-RED                             20.32cm x  size,WOMEN BAG-PRINT-PAWWBGPSG0184-5547-RED,"<b>Product Information</b>
THIS
  CHIC WOMEN HANDBAG WILL MAKE YOU STAND OUT FROM THE CROWD. MATCH THIS BAG
  WITH YOUR FAVOURITE TEES AND SLIM JEANS AND YOU ARE GOOD TO GO.
<b>Benefits </b>
THIS
  CHIC WOMEN HANDBAG WILL MAKE YOU STAND OUT FROM THE CROWD. MATCH THIS BAG
  WITH YOUR FAVOURITE TEES AND SLIM JEANS AND YOU ARE GOOD TO GO.",20.32cm x  ,https://www.patanjaliayurved.net/assets/product_images/400x500/16430068352.JPG
https://www.patanjaliayurved.net/product/paridhan/accessories/women-bag-solid-pawpbgbsgo184-5507-black/3659,"paridhan,accessories",WOMEN BAG-SOLID-PAWPBGBSGO184-5507-BLACK,WOMEN BAG-SOLID-PAWPBGBSGO184-5507-BLACK                             19.05cm x  size,WOMEN BAG-SOLID-PAWPBGBSGO184-5507-BLACK,"<b>Product Information</b>
THIS
  CHIC WOMEN HANDBAG WILL MAKE YOU STAND OUT FROM THE CROWD. MATCH THIS BAG
  WITH YOUR FAVOURITE TEES AND SLIM JEANS AND YOU ARE GOOD TO GO.
<b>Benefits </b>
THIS
  CHIC WOMEN HANDBAG WILL MAKE YOU STAND OUT FROM THE CROWD. MATCH THIS BAG
  WITH YOUR FAVOURITE TEES AND SLIM JEANS AND YOU ARE GOOD TO GO.",19.05cm x  ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16428348431.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16428348431.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1642834843.jpg"
